query_id,query_text,status,mrr,hit_at_1,hit_at_3,hit_at_5,hit_at_10,hit_at_20,recall_at_1,recall_at_3,recall_at_5,recall_at_10,recall_at_20,ndcg_at_1,ndcg_at_3,ndcg_at_5,ndcg_at_10,ndcg_at_20,retrieval_time_ms,n_retrieved,n_generation_docs,reranked,gen_recall,gen_hit,question_type,n_expected,primary_metric_type,primary_metric_value,sec_exact_match,sec_f1_score,sec_faithfulness,graph_candidates,vector_candidates,graph_only_candidates,graph_resolved,query_keywords,expected_response,generated_response
q_6508,Which gaming console was both Yakuza Kiwami and Yakuza 0 released on?,completed,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,95.4,20,5,True,1.0,1.0,bridge,2,f1_score,0.6667,0.0,0.0,1.0,,,,,"{""low"": [], ""high"": []}",PlayStation 4,PlayStation
q_4032,Which film was released first out of The Hunchback of Notre Dame and Miracle of the White Stallions?,completed,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58.2,20,5,True,1.0,1.0,comparison,2,accuracy,1.0,1.0,1.0,1.0,,,,,"{""low"": [], ""high"": []}",Miracle of the White Stallions,Miracle of the White Stallions
q_6771,"What was built near the residential neighborhood of Ramsay, Calgary in 1983?",completed,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,91.6,20,5,True,1.0,1.0,bridge,2,f1_score,1.0,1.0,0.0,1.0,,,,,"{""low"": [], ""high"": []}",Scotiabank Saddledome,Scotiabank Saddledome
q_5203,Tommy Swerdlow co-wrote the screenplay of what film directed by Jon Turteltaub?,completed,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.6131,0.8772,0.8772,0.8772,73.3,20,5,True,0.5,1.0,bridge,2,f1_score,1.0,1.0,0.0,1.0,,,,,"{""low"": [], ""high"": []}",Cool Runnings,Cool Runnings
q_6280,Of what county is the city 7 miles east of Trace State Park the seat?,completed,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,59.3,20,5,True,1.0,1.0,bridge,2,f1_score,0.8,0.0,0.0,1.0,,,,,"{""low"": [], ""high"": []}","Lee County, Mississippi",Lee County
q_176,"Works by Hanna Leena Kristiina Varis are part of a collection in a museum that houses approximately 65,000 what?",completed,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.9197,0.9197,0.9197,0.9197,80.1,20,5,True,1.0,1.0,bridge,2,f1_score,1.0,1.0,0.0,1.0,,,,,"{""low"": [], ""high"": []}",drawings,drawings
q_1712,"Jennifer Gordon received a bachelor of arts degree from which women's liberal arts college in Cambridge, Massachusetts, and functioned as a female coordinate institution for the all-male Harvard Colle",completed,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.2,20,5,True,1.0,1.0,bridge,2,f1_score,1.0,1.0,0.0,1.0,,,,,"{""low"": [], ""high"": []}",Radcliffe College,Radcliffe College
q_3388,In which U.S. state are MedStar Georgetown University Hospital and Providence Hospital?,completed,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.9,20,5,True,1.0,1.0,comparison,2,accuracy,0.0,0.0,0.0,0.2,,,,,"{""low"": [], ""high"": []}",District of Columbia,DC
q_2543,"The subject of McGinniss' 1983 book ""Fatal Vision"" was convicted of murder in what year?",completed,0.3333,0.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.0,0.3066,0.5706,0.5706,0.5706,63.8,20,5,True,1.0,1.0,bridge,2,f1_score,1.0,1.0,0.0,1.0,,,,,"{""low"": [], ""high"": []}",1979,1979
q_2893,"Which American Director doubled as a choreographer also, Stanley Kubrick or Kenny Ortega?",completed,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,56.8,20,5,True,1.0,1.0,comparison,2,accuracy,0.0,0.0,0.2353,1.0,,,,,"{""low"": [], ""high"": []}","Kenneth John ""Kenny"" Ortega (born April 18, 1950) is an American producer, director, and choreographer.",Kenny Ortega
q_6613,Lou Pai is a former executive of an energy company that went bankrupt in what year?,completed,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,81.3,20,5,True,1.0,1.0,bridge,2,f1_score,1.0,1.0,0.0,1.0,,,,,"{""low"": [], ""high"": []}",2001,2001
q_854,What religion is the composer for India's first science fiction film series?,completed,0.3333,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5,1.0,1.0,0.0,0.3066,0.3066,0.525,0.525,95.7,20,5,True,0.5,1.0,bridge,2,f1_score,0.0,0.0,0.0,0.2,,,,,"{""low"": [], ""high"": []}",Hindi,Hindu
q_4865,Which battle took place first out of the Battle of the Ch'ongch'on River and the Battle of Tarawa?,completed,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,73.0,20,5,True,1.0,1.0,comparison,2,accuracy,0.0,0.0,0.4,1.0,,,,,"{""low"": [], ""high"": []}",The Battle of Tarawa,Tarawa
q_102,What year was the brother of this first round draft pick by the Washington Redskins drafted?,completed,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.6131,0.6131,0.8175,0.8175,79.9,20,5,True,1.0,1.0,bridge,2,f1_score,1.0,1.0,0.0,1.0,,,,,"{""low"": [], ""high"": []}",2003,2003
q_3235,Which them park is host to both the Back to the Future Rid and The Simpsons Ride?,completed,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,66.2,20,5,True,1.0,1.0,bridge,2,f1_score,1.0,1.0,0.0,1.0,,,,,"{""low"": [], ""high"": []}",Universal Studios Florida,Universal Studios Florida
q_5498,"When was the band who composited ""Discipline"" formed?",completed,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.9197,0.9197,0.9197,0.9197,59.1,20,5,True,0.5,1.0,bridge,2,f1_score,0.0,0.0,0.0,0.0,,,,,"{""low"": [], ""high"": []}",1968,unknown
q_1666,Did the Sandy and Beaver Canal remain operational until a later date than the Los Angeles Aqueduct?,completed,0.0526,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2815,74.2,20,5,True,1.0,1.0,comparison,2,accuracy,1.0,1.0,1.0,0.2,4,20,4,4,"{""low"": [""Sandy and Beaver Canal"", ""Los Angeles Aqueduct""], ""high"": [""operational lifespan"", ""historical comparison""]}",no,no
q_4240,Who directed the 1940 film in which John Arledge appeared?,completed,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.6131,0.6131,0.8066,0.8066,76.3,20,5,True,1.0,1.0,bridge,2,f1_score,1.0,1.0,0.0,1.0,,,,,"{""low"": [], ""high"": []}",John Ford,John Ford
q_4787,Are Mirpur University of Science and Technology and University of Debrecen both Universities located outside of the United States?,completed,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,141.8,20,5,True,1.0,1.0,comparison,2,accuracy,1.0,1.0,1.0,0.2,,,,,"{""low"": [], ""high"": []}",yes,yes
q_3042,"which American actress, singer, and songwriter too the tour of  I Stand tour ",completed,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.6131,0.8772,0.8772,0.8772,118.6,20,5,True,1.0,1.0,bridge,2,f1_score,0.8,0.0,0.0,1.0,,,,,"{""low"": [], ""high"": []}",Idina Kim Menzel,Idina Menzel
q_3620,Grounded Vindaloop is an episode from an animated television series that had this many episodes in its eighteenth season?,completed,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,114.2,20,5,True,1.0,1.0,bridge,2,f1_score,0.0,0.0,0.0,0.5,,,,,"{""low"": [], ""high"": []}",ten episodes,10
q_1611,How many consecutive years had the Serie A been comprised of 18 teams when Hernan Crespo got injured?,completed,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.6131,0.8772,0.8772,0.8772,92.0,20,5,True,1.0,1.0,bridge,2,f1_score,0.0,0.0,0.0,1.0,,,,,"{""low"": [], ""high"": []}",15th consecutive,15
q_4233,What British made dance competition television series franchise did Claudia Albertario appear on?,completed,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.9197,0.9197,0.9197,0.9197,57.1,20,5,True,1.0,1.0,bridge,2,f1_score,0.6667,0.0,0.0,1.0,,,,,"{""low"": [], ""high"": []}","""Dancing on Ice"" around the world",Dancing on Ice
q_5948,How many Grammy awards were won by an album named after the Joni Mitchell song from Love Actually?,completed,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,89.5,20,5,True,1.0,1.0,bridge,2,f1_score,0.0,0.0,0.0,0.2,,,,,"{""low"": [], ""high"": []}",two Grammy awards,2
q_1011,"What award does Crystal Palace F.C. present, first won by John McCormick and most recently by Wilfried Zaha?",completed,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,96.2,20,5,True,1.0,1.0,bridge,2,f1_score,1.0,1.0,0.0,1.0,,,,,"{""low"": [], ""high"": []}",Player of the Year,Player of the Year
q_754,"Which was published more frequently, Popular Science or Girlfriends?",completed,0.0526,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2815,73.3,20,5,True,1.0,1.0,comparison,2,accuracy,1.0,1.0,1.0,1.0,11,20,8,8,"{""low"": [""Popular Science"", ""Girlfriends""], ""high"": [""publication frequency"", ""magazine comparison""]}",Girlfriends,Girlfriends
q_592,"In what year did the actor who starred in the TV Land original series ""The Soul Man"" host the Black Movie Awards?",completed,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,76.1,20,5,True,1.0,1.0,bridge,2,f1_score,1.0,1.0,0.0,1.0,,,,,"{""low"": [], ""high"": []}",2005,2005
q_5683,The Robey-Peters Gun-Carrier was built at a commuter village with at population of what at the 2001 census?,completed,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,0.6131,0.6131,0.6131,0.7842,83.2,20,5,True,1.0,1.0,bridge,2,f1_score,1.0,1.0,0.0,1.0,,,,,"{""low"": [], ""high"": []}","4,530",4530
q_3681,"This American is best known for his work on such Disney animated films as ""Beauty and the Beast"" and a 1996 American animated musical drama film whose plot centers on who?",completed,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,85.8,20,5,True,1.0,1.0,bridge,2,f1_score,1.0,1.0,0.0,1.0,,,,,"{""low"": [], ""high"": []}",Quasimodo,Quasimodo
q_2703,In what part of England is John Folwes' country house located?,completed,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,1.0,0.0,0.3869,0.3869,0.3869,0.5312,74.9,20,5,True,0.5,1.0,bridge,2,f1_score,0.75,0.0,0.0,1.0,,,,,"{""low"": [], ""high"": []}","West Dorset, South West England.",South West England
q_1419,Richard Münch portrayed the German general who served in what capacity during WWII in the 1970 movie Patton?,completed,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,69.1,20,5,True,1.0,1.0,bridge,2,f1_score,0.0,0.0,0.0,1.0,,,,,"{""low"": [], ""high"": []}",Oberkommando der Wehrmacht,Chief of the Operations Staff
q_7382,Which style is the building located on the East Side of Midtown Manhattan that Robert Von Ancken appraised? ,completed,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.0,20,5,True,1.0,1.0,bridge,2,f1_score,0.6667,0.0,0.0,1.0,,,,,"{""low"": [], ""high"": []}",Art Deco-style skyscraper,Art Deco
q_626,What is the are of the university at which Dick Biddle served as head football coach?,completed,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.6131,0.6131,0.6131,0.6131,93.1,20,5,True,0.5,1.0,bridge,2,f1_score,0.0,0.0,0.0,1.0,,,,,"{""low"": [], ""high"": []}",575 acres (2.08 km²),Colgate
q_2806,The Chinese actress also known as Crystal Liu stars in Night Peacock with which three other actresses?,completed,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,76.4,20,5,True,1.0,1.0,bridge,2,f1_score,0.9231,0.0,0.0,1.0,,,,,"{""low"": [], ""high"": []}","Liu Ye, Yu Shaoqun and Leon Lai","Liu Ye, Yu Shaoqun, Leon Lai"
q_4502,Which City in the Miami metropolitan area is home to the Primetime Race Group?,completed,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1396,88.6,20,5,True,0.5,1.0,bridge,2,f1_score,0.6667,0.0,0.0,1.0,20,20,20,20,"{""low"": [""Miami metropolitan area"", ""Primetime Race Group""], ""high"": [""geographic location"", ""organizational affiliation""]}","Hollywood, Florida",Hollywood
q_41,Where is the company that Sachin Warrier worked for as a software engineer headquartered? ,completed,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,125.5,20,5,True,1.0,1.0,bridge,2,f1_score,0.6667,0.0,0.0,1.0,,,,,"{""low"": [], ""high"": []}",Mumbai,"Mumbai, Maharashtra"
q_6937,What was the name of a land where Maria Anna of Spain's husband was king?,completed,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.6131,0.6131,0.6131,0.6131,58.3,20,5,True,0.5,1.0,bridge,2,f1_score,1.0,1.0,0.0,1.0,,,,,"{""low"": [], ""high"": []}",Hungary,Hungary
q_2778,Who was the team president of the 2012 Cleveland Browns?,completed,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.9197,0.9197,0.9197,0.9197,83.7,20,5,True,1.0,1.0,bridge,2,f1_score,1.0,1.0,0.0,1.0,,,,,"{""low"": [], ""high"": []}",Mike Holmgren,Mike Holmgren
q_4589,Who directed the 2014 American biographical survival drama film which Laura Elizabeth Dern was nominated for the Academy Award for Best Supporting Actress in,completed,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,92.8,20,5,True,1.0,1.0,bridge,2,f1_score,0.4,0.0,0.0,1.0,,,,,"{""low"": [], ""high"": []}",Jean-Marc Vallée,Jean‑Marc Vallée
q_2724,The Very Best of Ugly Kid Joe: As Ugly as It Gets includes a cover of which Black Sabbath song from their 1970 debut?,completed,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.6131,0.8772,0.8772,0.8772,91.0,20,5,True,1.0,1.0,bridge,2,f1_score,1.0,1.0,0.0,1.0,,,,,"{""low"": [], ""high"": []}",N.I.B.,N.I.B.
q_5148,"which German philosopher wrote ""The opera ""Lulu""  ",completed,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.6131,0.8772,0.8772,0.8772,65.2,20,5,True,1.0,1.0,bridge,2,f1_score,0.5,0.0,0.0,1.0,,,,,"{""low"": [], ""high"": []}",Theodor W. Adorno,Adorno
q_4438,Are Toshi and Warrel Dane both in the band Sanctuary?,completed,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.9197,0.9197,0.9197,0.9197,77.3,20,5,True,1.0,1.0,comparison,2,accuracy,1.0,1.0,1.0,1.0,,,,,"{""low"": [], ""high"": []}",no,no
q_5597,Dr. Saleha Mahmood Abedin's daughter was born in what year ?,completed,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,103.3,20,5,True,1.0,1.0,bridge,2,f1_score,1.0,1.0,0.0,1.0,,,,,"{""low"": [], ""high"": []}",1976,1976
q_4851,What is the nationality of this company that services MS Moby Dada?,completed,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.6131,0.6131,0.8316,0.8316,102.1,20,5,True,1.0,1.0,bridge,2,f1_score,1.0,1.0,0.0,1.0,,,,,"{""low"": [], ""high"": []}",Danish,Danish
q_6672,"Brandy was handpicked by a producer that herself had been recognized by the ""Guinness World Records"" for what?",completed,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,94.7,20,5,True,1.0,1.0,bridge,2,f1_score,0.7692,0.0,0.0,1.0,,,,,"{""low"": [], ""high"": []}",most awarded female act of all-time,most awarded female act of all‑time
q_1654,"Which minor role did this New Zealand storyboard artist play in the film ""King Kong"" who will direct the film based on the novel by Philip Reeve?",completed,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,109.6,20,5,True,1.0,1.0,bridge,2,f1_score,0.4,0.0,0.0,1.0,,,,,"{""low"": [], ""high"": []}",Gondorian soldier,Soldier in Truck
q_3696,What year did the director of The Quiet American die?,completed,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,1.0,0.0,0.3869,0.3869,0.3869,0.5264,49.3,20,5,True,1.0,1.0,bridge,2,f1_score,1.0,1.0,0.0,1.0,,,,,"{""low"": [], ""high"": []}",1993,1993
q_797,Blue Dwarf is what type of online text-based role-playing game?,completed,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.9197,0.9197,0.9197,0.9197,57.9,20,5,True,1.0,1.0,bridge,2,f1_score,0.6667,0.0,0.0,1.0,,,,,"{""low"": [], ""high"": []}",play-by-post role-playing game,play-by-post
q_4993,Who was the boyfriend of Thelma Lou in the series with Jim Nabors?,completed,0.3333,0.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.0,0.3066,0.5706,0.5706,0.5706,82.1,20,5,True,1.0,1.0,bridge,2,f1_score,1.0,1.0,0.0,1.0,,,,,"{""low"": [], ""high"": []}",Barney Fife,Barney Fife
q_1260,What was the sequel of the game that e was published by U.S. Gold in 1992?,completed,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.0,0.3869,0.6509,0.6509,0.6509,82.8,20,5,True,1.0,1.0,bridge,2,f1_score,1.0,1.0,0.0,1.0,,,,,"{""low"": [], ""high"": []}",Fade to Black,Fade to Black
q_1865,Private Music signed the drummer who was part of which English group?,completed,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.6131,0.6131,0.7977,0.7977,83.4,20,5,True,1.0,1.0,bridge,2,f1_score,0.6667,0.0,0.0,1.0,,,,,"{""low"": [], ""high"": []}",Beatles,The Beatles
q_2907,"When was the American singer, songwriter, actress and LGBT rights activist born who won Grammy and Emmy award?",completed,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,0.6131,0.6131,0.6131,0.7602,109.4,20,5,True,1.0,1.0,bridge,2,f1_score,1.0,1.0,0.0,1.0,,,,,"{""low"": [], ""high"": []}","June 22, 1953","June 22, 1953"
q_3859,What position did the winner of the MVP in Pool C of the 2017 WBC play?,completed,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,0.6131,0.6131,0.6131,0.7575,77.9,20,5,True,1.0,1.0,bridge,2,f1_score,1.0,1.0,0.0,1.0,,,,,"{""low"": [], ""high"": []}",third baseman,third baseman
q_3222,Kadeem Jack is a player in a league that started with how many teams?,completed,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,76.7,20,5,True,1.0,1.0,bridge,2,f1_score,0.0,0.0,0.0,0.2,,,,,"{""low"": [], ""high"": []}",eight,8
q_2022,Suzanne Simone Baptiste Louverture is the wife of the leader of which revolution?,completed,0.0526,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1419,79.7,20,5,True,0.5,1.0,bridge,2,f1_score,0.8,0.0,0.0,1.0,1,20,1,1,"{""low"": [""Suzanne Simone Baptiste Louverture""], ""high"": [""revolution"", ""marriage""]}",the Haitian Revolution,Haitian Revolution
q_350,"when was the album that includes the song by Dustin Lynch released to country radio on February 17, 2017?",completed,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,74.2,20,5,True,1.0,1.0,bridge,2,f1_score,0.3333,0.0,0.0,1.0,,,,,"{""low"": [], ""high"": []}","September 8, 2017","February 17, 2017"
